tweet_id,sentiment,author,content
1045104153633026048,sad,hikmah_aina,@etnow: The @BTS_twt boys always leave us shook when they slay this #IDOL choreo! 😫 #BTSonGMA https://t.co/wuLkyFL21z
1045104154333630469,intrigue,kamiishini,@deadchrs there’s a poke bowl place down the street from bottom lounge 👀
1045104154715279361,sad,MignonYeka,@mloera_24: I act like I’m ok.. but deep down Inside I wanna start a drug cartel 😔
1045104154639826947,charm,Battlef61637525,@CoupleHorney: Really turns me on to know guys want to fuck me ..... RETWEET if you want to ..... 😉 https://t.co/etFclLoTCx
1045104154816000001,annoy,__teemariee,I don’t like empire but my mama got me watching it 🙄
1045104155138945025,sad,2Jazzy_4yu,@iDoWatIWant_ Life is scary 😔
1045104155227049985,awesome,J_TheseAreFacts,Hoop session with the crew 😎
1045104155176718336,annoy,LoyalTruthh,@llcooldra If ion go to jail 🙄
1045104155327705089,happy,SynnaSlater,@jvbt82hhs I just got back home. No craziness thus far. 😁
1045104155474493442,sad,scumbagby,@_shakeriaa: in the mood to be nasty nasty 😭
1045104155298131968,intrigue,AjV8IpycKi4KOLr,@OMGitsAliA: Which colour? 🤔 https://t.co/sFTV1Q5EHy
1045104155491225601,sad,rosariiium_ss,@_germyy keyword 😭
1045104155562582016,sad,deenkangaa,@GemmaLa_: You’ll never see me snapping the guy I’m talking to 😭
1045104155407265793,sad,psyriee,me dont want to talk to u pls lng 😭
1045104155990339584,joke,kmakenna23,@gamble_makayla: Currently on the verge of a mental breakdown... but ya know it’s fine. I’m fine. Everything’s fine 😅
1045104155805638659,charm,peaceofNay,She’s so beautiful 😍
1045104156241883136,happy,kainfluenza,@EXOnaverTrans: #EXO #엑소 @weareoneEXO Wanna have fun? Look for “8”; Make a wish; and Share (). Your wish will come true 😁 P.S.: L…
1045104156552425473,sad,ImWhoDeyLike,@mloera_24: I act like I’m ok.. but deep down Inside I wanna start a drug cartel 😔
1045104156523057152,sad,ShelbyAlexis___,Mannnn you too loud 😭
1045104157110267904,sad,courtmxrie,@COLDGAMEKELV: My son Bentley had a baby I’m a grandpa 😭 https://t.co/ISjylQ80ch
1045104157080743937,joke,brandnnnn,Once me and Abey drive... it’s over for these food establishments 🤣
1045104157294809088,joke,danharry_,@BR_NFL: Alvin Kamara tried the half court shot during Drake's show 😅 (via @ChrisHaganTV) https://t.co/K862yyNd5M
1045104157353545728,awesome,adamceely,@WM0197 Nice touch 😎
1045104157387100161,sad,3issazzz,@LordSnow: Good old times 😥 https://t.co/bvZ4lRuS05
1045104158066581504,sad,heavenlyvmin,@COLDGAMEKELV: My son Bentley had a baby I’m a grandpa 😭 https://t.co/ISjylQ80ch
1045104158452330496,surprise,JustinLevineHBS,@theScore: Could you see @Bharper3407 in anything but the red white and blue? 😱 https://t.co/yzsHBAwPPa
1045104158687330304,happy,ClutchCityDude,@astros: Don’t worry #CFM was with us too. 😄 https://t.co/VIKaR7PkRJ
1045104158561513472,charm,rachelmichel8,@dorisrabb @jd_members Cute and sexy 😘
1045104158674694144,annoy,MaryDuffyAdams,@TopRopeTravis Not backing his own daughter?? That is pretty dam sad. He must not be much of a father! 😡
1045104158771163136,intrigue,SwiggyNiggy,@jaimalik15 If Lebron is so great at making his teammates better why didn’t he use his weapons more effectively 👀
1045104159211638785,annoy,Amandaaaa1818,I wish professors could grade exams over night 🙄
1045104159429742592,worry,WAY_2_JAZZI,"@Complex: Jacquees was forced to take down his ""Trip"" remix and the situation is getting MESSY 😬 #ComplexNews https://t.co/nHIdaNSezT"
1045104159223992321,awesome,nics525,@imdanielpadilla: Happy Birthday @dbuzzketball 😎
1045104159626801152,surprise,Champs13,@NBCChicagoMed: THEY'RE AT THE STORAGE UNIT!!!! 😱 #ChicagoMed
1045104159773601792,joke,DiegoKhamis,@nurita_n Genial Nurix. But the venue is missing. 🙃
1045104159651811328,intrigue,harambekid,@DailyRapFacts: Young Thug's 'On The Rvn' EP has reached #1 on US Apple Music 👀 https://t.co/vmqcLKqb7D
1045104159991640064,disgust,JaniceBambl,@MichaelAvenatti Creepy Porn lawyer 🤢
1045104160159543297,happy,acewhitedevil,@VeganPoet We grow out of the darkness and into the light. 😀
1045104160679628801,sad,disa_coleworld,Lol *sigh* what am I gonna be for My birthday 😩 https://t.co/hnLnx5GavG
1045104160658452480,joke,ET2BRUT,@DonaldJTrumpJr: Wow DNC’s lawyer’s partner is running the “independent” 🤣 investigation into the Keith Ellison the DNC’s Co-chair’s dom…
1045104160620695552,intrigue,jevvyfresh,@ishbino The griddy bo’s !?! 👀 now that’s a meal
1045104159756886016,happy,JGWelcometomex,@IvySacpa @LuGrobanite @SofiPal2 good 🙂 https://t.co/5P83YarHEK
1045104161275162626,intrigue,PrinceGraves7,"@SportsCenter: Kyrie told @Rachel__Nichols ""the future is very very bright in Boston."" 👀 https://t.co/M0dbJbbT45"
1045104161023496192,intrigue,yougotsugondese,@yougotsugondese: @kanyewest imma just leave this here 👀 https://t.co/K7DOqcEqzn
1045104161136816129,happy,Lunatchy_Ortiz,@___naledi I'd rather take the course and be in charge if you need the talk 🙂
1045104161405239296,annoy,David78209784,@Nic_Kerr74 @Wimbledongirly Antique Cleethorpes rug for sale. It'll grow in you 🙄
1045104161577205760,sad,lovelyporter,the ent said i had a lot of dryness in my nasal membranes 😪
1045104161413574656,happy,BannedQfd,@RevengeKween: @EastwoodReturns Thank you! ☺️
1045104161803706369,sad,AmeinaSoPretty,@XOdaee: Oh so y’all be having sex sex 😭 https://t.co/UuR8xHgxtR
1045104161606385664,joke,radiantsope,@bts_bighit: [#오늘의방탄] #BTS with @jimmyfallon at @FallonTonight 😆 #BTSonFallon https://t.co/JuqkH6AwtB
1045104162097119232,charm,Putri39305745,@superexsoo: chansoo's love yourself cover is really one of the best. their voices are like match made in heaven 😍 https://t.co/SD1ftN4x…
1045104162185388032,joke,KomaKazii,@lesleythornton_: oh y’all teachers canceling class because it’s homecoming week... can’t relate 🙃
1045104162265010176,annoy,__xMyaa,2020 wya bc at this point i’m tired of school 🙄
1045104162214735876,sad,NiyahNicole4,Never Knew Twitter Was This Lit 😭
1045104162571251712,sad,ginandtectonica,@_Greatnesss: 😭 @HunterKeara: Incase you were wondering why my uncle got kicked out of Walmart: https://t.co/6g8SsCDVpE
1045104162516557825,sad,jaxxcs,@mloera_24: I act like I’m ok.. but deep down Inside I wanna start a drug cartel 😔
1045104161702866944,sad,lovinsprmendes,mood right now 😪 @ShawnMendes #LostInJapanRemix https://t.co/AyVWV8n7dP
1045104163179368449,annoy,Kaliyah21,Yall if she go to this drive thru for re...this bitch in the drive thru. 😤 I would fucking hit her #my600lblife
1045104163254935552,joke,ehfin_lamy,"@BleacherReport: .@ochocinco’s story about ""almost"" beating up Ray Lewis is legendary: “I don’t think Ray really wanted that beef” 😅 htt…"
1045104163712126976,sad,Senpaiipaii1,@COLDGAMEKELV: My son Bentley had a baby I’m a grandpa 😭 https://t.co/ISjylQ80ch
1045104163988725761,intrigue,Jurniesjourney,@Aroddddy_3 What are you getting next? 👀
1045104164047659008,worry,Flamingo_Foulay,@SportsCenter: He caught a 108.5-mph Aaron Judge comebacker that was going right for his head 😬 https://t.co/8cP4dh9gma
1045104164366372864,sad,__Shanahxo,@RiMarie_: “You so pretty” 😭 https://t.co/XlES4NQEqt
1045104164446048256,sad,Natural_OneDurr,I need ssomebody's adult son to come out the garage and rub my scalp 😥
1045104164517203968,intrigue,jsnmiller314,@WLFOFMYST: 🤔 I would’ve done the same. What would you do?? $trx #trx #tron $btc #btc $xrp #xrp https://t.co/jTldXEgLh1
1045104163603062786,intrigue,SneakerAssist,UNDER RETAIL 👀 adidas Ultra Boost Clima 'Solar Yellow' $84 + FREE shipping! Use Coupon Code SEPT40 -&gt;… https://t.co/2LK72MVRAb
1045104165158977536,worry,matteo_lucero,@BigGucciBameron: Her: This pussy gon make you retarded 😬 Me after I didn’t listen: https://t.co/jxJKH0WfIj
1045104165196685312,surprise,jakirhossain010,@JamalAhmadi15 Awesome poem 😱
1045104165092040706,sad,Army_Diva28,@TherealTaraji: He killed #BooBooKitty 😩 #Empire https://t.co/10idaB2q3S
1045104165561798656,sad,_MikaMeek,I just had a meltdown and she was supportive whole time then see my sister and start talking shit about me. They laughing in unison 😩
1045104165721190401,charm,_haanj,Make my ex wanna get it back don’t I 😉
1045104165528195072,annoy,CaptainComput3r,@Razorsmack1: RazorTrain 197B BiasTwitter 😡 Retweet @Razorsmack1 @swisschoc @StraightTRUMPER @ScrewedHumans @Kim11684 @highmilage57 @Nal…
1045104165624705024,intrigue,carlcrunkstar,@BR_NBA: A look at Bron’s new corner specialist: The rook Svi 👀 (via @LakerFilmRoom) https://t.co/dDxOoXdfaX
1045104165746331649,awesome,aceIuv,overalls and mini pigtails for the win 😎
1045104165867769856,charm,JohannaaWalker,@CodyandAllyfren @hairydel The article doesn’t state it bud try going to a Pret A Manger yourself to see 😘
1045104165838630913,charm,ClacesShadow,@gold_and_rosy: next episode is so good too 😍 https://t.co/x4dPmAku5S
1045104165989613568,intrigue,ZykeeTV,So the Rockets trying to get Jimmy Butler? 👀 Who they gone give up? Lmao
1045104165809270784,intrigue,scottieh419,@gavin_doyle_ie @btsportrugby Just asking 👀
1045104166232821760,sad,zoee6618,@mloera_24: I act like I’m ok.. but deep down Inside I wanna start a drug cartel 😔
1045104166312366080,sad,boobearfinny,@mloera_24: I act like I’m ok.. but deep down Inside I wanna start a drug cartel 😔
1045104166299947008,sad,aRoseinHarlemm,@i_d_g_a_f_ok: I miss aventura 😩 https://t.co/nwQueGpuCc
1045104166711021573,joke,osocuzyouknowso,"@BleacherReport: .@ochocinco’s story about ""almost"" beating up Ray Lewis is legendary: “I don’t think Ray really wanted that beef” 😅 htt…"
1045104166673223680,intrigue,KobeCLE,@PatMcManamon: Interesting because before the game he told @diannaESPN that he wanted Mayfield on the field. 🤔 https://t.co/JKIsPcBDb0
1045104166316662785,sad,byeongarinoona,@realdefdenyel: I REALLY MISSED THIS PLACE 😥 hoping for another season.... https://t.co/wWrn2EHI32
1045104167436636163,joke,swaggerificc43,@leeaah___: strip club* 🤣 https://t.co/um92X5X3UH
1045104167193317376,sad,HoesInMyPants,😩 I forgot to pack snacks
1045104167910592512,disgust,waavvy_,Ughh Mother Nature 😣
1045104167520522241,charm,high_imHaven,Ohhhh maaaa goooodd 😍
1045104167759630336,annoy,fb_claire,I am not surprised 🙄
1045104167918989313,charm,itsashleeee_,I’m so thankful for the new friends I’ve gained this year. 😘
1045104168074203136,sad,try_againxo,My great grandmother is going back to cv tomorrow 😭 I’m so sad. Having family living in a different country sucks
1045104168220991488,happy,CC220823,#OneChicago Yay! Dr. Manning said yes. 😁
1045104168300613632,intrigue,DtsugAyg,@btsfancafes ok but how is the smell of autumn?? 🤔
1045104168275496961,charm,PearceR_1996,@aidanrowankirk Happy Birthday! 😘
1045104168934023168,sad,GhostlyFelis,@NVPlays This is where I need to be 😭
1045104168820662272,annoy,karlounce,i just want guy friends that wont catch feelings for me 😒 cause y’all b cool af then hit me w some bs and ruin everything I HATE IT
1045104169101619201,charm,dark_sampson,@silviasaigexxx @S15Models I wish I was a producer to hire you for personal footage 😉
1045104169210675206,charm,RHAPfan21,Is that Lyrsa or Kourtney Moon in disguise 😍 we love a comeback queen #Survivor
1045104170796281856,sad,kalieryann,i passed out at one of your concerts 😪
1045104170938904576,intrigue,Sixlets821,Wonder who is paying for this?? 🤔
1045104170334851072,intrigue,Brigette912,@IndianaMBB: Coming soon 👀 #IUBB https://t.co/EV5NoT9x09
1045104171060531201,sad,Utilized,@MiztGives: in 10 seconds or your mom dies tonight! 😭 https://t.co/trenh4Tuka
1045104171383496709,intrigue,YourBuddyBurns,How many more stories until we learn that Brett Kavenaugh was the actual BTK? And what IS his middle initial anyway? 🤔 #Kavanaugh #MeToo
1045104171811319810,annoy,Rosa46814214,4 now huh...he is young must be trying to play catch up to Cosby....I am sure more to come but they are all just allegations. 🙄
1045104171555409920,sad,ymtkgh_13,@YoonminLove14: Look at this couple married sharing same room and Yoongi tries make Jimin comfortable The bed THO 😭 #yoonmin https://t…
1045104171601547271,sad,IsaacWagnac11,@GloUppDee: Idk if it’s just me but I can’t live like this. Off snacks and shit😭 I need Food https://t.co/ALXeOaq2SQ
1045104171983269888,annoy,Adjunctcrayon,#6 will make you roll your eyes. Heaven forbid we’re ever made uncomfortable reading fiction. 🙄 https://t.co/19Uv2MC80y
1045104172205395969,sad,laikashagya,why same cycle every time 😭 ..
1045104172671086592,sad,sosospence,@LilReese300: Ion kiss ass fuck you 😭
1045104172432084992,surprise,steelergrl66,Watching 600 lb life lady just drove her scooter to McDonald’s drive thru 😳
1045104172658495488,happy,ashleyminaaj,@NICKIMINAJ how’s Brazil? 🙂
1045104173421916161,charm,kymiller21,@Karemiah_FaithB it’s the best 😍
1045104173040066561,sad,hoiitsmichelle,OMG ITS BACK I NEED TO GO 😭
1045104173656805377,sad,jordanthomaass,@babytayyyyyyy: I miss my old self before all the pain & shit 😭 girl where you at ????
1045104173488828416,intrigue,leeannea0128,@BR_NBA: A look at Bron’s new corner specialist: The rook Svi 👀 (via @LakerFilmRoom) https://t.co/dDxOoXdfaX
1045104174130704384,annoy,MirandaSalcido1,@CB618444: In true pancake eating like a pig fashion @JohnKasich is playing 4 the other team again 🙄 You didn’t get the memo I guess? Y…
1045104174369787905,intrigue,CrazyKelvinG,@TSM_Myth: Like tag a friend & follow me and @TSM and you can win a MYTH jersey and 1000 vbucks right before season 6 👀 https://t.…
1045104174768300033,awesome,mUMmqzWv9cSEk58,@RealMarkusR: Alright @brandonoliver1 @rcwforever let’s make this happen 😎 https://t.co/wuMQme7ufg
1045104174688587777,joke,Badmon_Q,@fvckingpdro: @Badmon_Q 🤣 got to have it ready tu nunca sabe
1045104174986395648,sad,trackstar1089,@NyiairIam: I just wanna know who died 😭 #empire
1045104174940266496,charm,haahh11,@iHearttAvril: FIRST LOOK TO @AvrilLavigne's HEAD ABOVE WATER MUSIC VIDEO (by @etnow) SHE LOOKS SO BEAUTIFUL 😍 https://t.co/Ua3fvhxI0k
1045104175187550209,intrigue,SirStaphAureus,@brfootball: Egypt’s coach at the World Cup didn’t vote for Mo Salah in #TheBest 👀 https://t.co/z4adQArCKH
1045104175233798144,annoy,daintyyxroses,Mom and dad are waiting impatiently for baby girl to fall asleep so we can take a shower together 😒
1045104175410008066,annoy,X8Ally,@b4she4144 STILL trying to find the nunchucks 🙄
1045104175573553152,intrigue,NJNoocH,@TyphoonJE: Let’s settle it 🤔 for Eminem LIKE for MGK https://t.co/wLWtuxb45X
1045104175808479232,sad,robertpardue,@mloera_24: I act like I’m ok.. but deep down Inside I wanna start a drug cartel 😔
1045104175770738688,happy,intoxicYt,@STEEZO_THE_GOD: Who cares if someone don't like you we're all gonna die ☺️
1045104175883870208,happy,sirkyleb,Hope y'all having a great day today 😁
1045104176106270720,joke,GabbyBR_,@bts_bighit: [#오늘의방탄] #BTS with @jimmyfallon at @FallonTonight 😆 #BTSonFallon https://t.co/JuqkH6AwtB
1045104175879790592,annoy,Da15future,Found the Katrina 3’s for retail and I’m broke 😒
1045104176617979907,charm,ETHANLEVY_,@1LM5QmlMvMo4l8x: Venice 😍 https://t.co/aC1lOYAjHb
1045104176684908544,awesome,Jingerkayeee,@imdanielpadilla: Happy Birthday @dbuzzketball 😎
1045104176491970561,sad,kkukkungie,@jiminsarchive: so gentle and loving; the most precious 😭 https://t.co/E8FghQmhO0
1045104177150656512,sad,__claricia,@pertyolbree_x33 I love them 😫
1045104177440075778,annoy,Guadarramasays,I am not having it with these stupid customers today 🙄
1045104177104539648,intrigue,prkjmshiteu,@95lattae 👀 i love a man that learned and never repeated his mistakes https://t.co/dAOdTXqwld
1045104177528164352,sad,__NotShauntaa,Sydnii has chicken for me at her dorm. I should get it 😭
1045104177628688384,sad,pacarjaesix,@ijasikka: I have no word for this Sungjin 😭 https://t.co/xdBSHivwsj
1045104177666494464,charm,omgidkokay,Oh my 😍
1045104177788129280,annoy,_lani19,This looks so live how does anyone not want to go? 😤
1045104179231039488,charm,sexycelebz11,@TheWNKBNK: Faith Mullen 😍 https://t.co/E0D5PbqszT
1045104179516190721,joke,Liberty_D1,@Conservative_VW 🤣 oh dear lmao
1045104179260284928,happy,jennyst0,@mikemartin__c @btaylor @parkerharris Indy? I think we have an office there 😁
1045104179767902208,sad,En1ightenMe,I thought she was getting a massage... that was sex? 😕 #Empire
1045104179411374080,joke,HoodxHippie_,She tight her lil partner in crime got moved to another building today. 🤣
1045104179549802497,sad,castlerocknroll,@ClassicalyWrote there's only two with mickey in them 😭
1045104179650473985,sad,clairelewiz,Billie Eilish is something elseee 😭
1045104179729977345,intrigue,yourwhitepig,@chariiieee28 @Sunflows4 @DidiCorner @mingdealumni i think they haven’t 🧐 they only share the picture on weibo
1045104179826630656,intrigue,Raiferreira_vnc,@ffxtrick: Follow everyòne who Likes and Retweets this 👀
1045104179788705792,joke,alour,@MetalDave01 Dave I often think we’re watching different things 🤣
1045104180032081921,joke,Kaseyleighann2,I wish I was a senior graduating in December 🙃
1045104180132700160,surprise,BathGod_,@IGN: Red Dead Redemption 2 will require 105 GB to install on PlayStation 4. 😳 https://t.co/7KYhiYACAI https://t.co/gzM0sMqXyQ
1045104179734183937,charm,aldonstacy,@pasweeet: Road to 1M views 😍 #ALDUB167thWeeksary https://t.co/XBr96qKs94
1045104180510314497,sad,Mulattoooo,@big_meach_: Not having a face to sit on after a wax appointment is so disappointing 😪
1045104180707364865,intrigue,Bls1022,"@JohnWHuber: Why does every accuser keep using the word ""inebriated""? 🤔"
1045104180979994624,sad,liss___16,i’m still heart broken i couldn’t see this beautiful soul when she was in phoenix 😭
1045104181298647040,charm,Sisi_0303,@andreaxo31: Heart eyes for u 😍
1045104181600825349,sad,justlexi95,Not to get all sappy but I’m absolutely in love with a man that never ceases to amaze me. Luck doesn’t even begin to describe my fortune 😭
1045104181714046978,sad,_hidd3nsoul_,all i could do is laugh boy 😭
1045104181630177280,joke,Poeira_Magica_,@bts_bighit: [#오늘의방탄] #BTS with @jimmyfallon at @FallonTonight 😆 #BTSonFallon https://t.co/JuqkH6AwtB
1045104181982498816,awesome,TroyMamba_,@TroyMamba_: October is the month where great people are born 😎
1045104182066388992,intrigue,conner_kolman,"@SportsCenter: Kyrie told @Rachel__Nichols ""the future is very very bright in Boston."" 👀 https://t.co/M0dbJbbT45"
1045104182942945281,sad,WedontgetTyler,@mloera_24: I act like I’m ok.. but deep down Inside I wanna start a drug cartel 😔
1045104182523506688,surprise,venushighway,@EW: Scream queen @jamieleecurtis is back to take on the boogeyman once again in @halloweenmovie. 😱 Get the inside story on the sequel 4…
1045104182976483335,sad,TheeRealSibo,@Kiya_x3: Now this broke me !!!! I felt every bit of this 😭 https://t.co/GibeRW4Wkc
1045104182947078144,intrigue,oldworldsensei,To my followers... What kind of content is attractive to you??? What kind of stuff you do you watch the most? 🤔
1045104182724706306,sad,minpawee98,@jiminsarchive: so gentle and loving; the most precious 😭 https://t.co/E8FghQmhO0
1045104182636806145,joke,bbryttni,@IssaBratzDoll: the day I get spit on 😅 letssssssssssgetttttreadddddyyyyytoooooorumbleeeeeeeeeeee
1045104183488270336,sad,MissDevoveo,@COLDGAMEKELV: My son Bentley had a baby I’m a grandpa 😭 https://t.co/ISjylQ80ch
1045104183626661889,joke,cjones_jr,"@BleacherReport: .@ochocinco’s story about ""almost"" beating up Ray Lewis is legendary: “I don’t think Ray really wanted that beef” 😅 htt…"
1045104183534206976,sad,TMobile,@Alex_zean10 Whoa why did you make the switch Alex? 😫 *AshantiL
1045104184008351744,sad,ParkARMY09,@cestlavie_90: Why did Jiminie switched into all that hot sexy look? 😭 this duality he's been playing with us @BTS_twt #AMAs Favourite…
1045104184343883776,intrigue,playboi_caari,@thankyoudjnoble: Two days of Yardfest but I don’t have my financial aid yet? 🤔 Something not adding up.
1045104184033505280,sad,iLnatyy,Fuck no 😫
1045104184457015296,joke,sabelavsqz,@imkatestrella: everything irritates me 🙃
1045104184503267328,happy,dynamitecamiIa,send nudez — 😃 https://t.co/uKlz6rEuKL
1045104184494718976,charm,Raxurous,@DrawsEnrique Comic about dragon heroes?! I want! 😍
1045104182544355330,sad,johnnyrod__,I got my results 😪 I knew it https://t.co/55pcvf8cQU
1045104184884961280,sad,actionjax1000,ella mai i love u bby but you doing entirely too much smfh 😪
1045104184566194177,annoy,bethanyfisher83,He may be cute but this ornery tot wont stay out of the fridge or freezer. He can help himself to cold snacks. 🙄… https://t.co/MLJizJ1w7Y
1045104184956268545,worry,diaveeanasummer,@BigGucciBameron: Her: This pussy gon make you retarded 😬 Me after I didn’t listen: https://t.co/jxJKH0WfIj
1045104185186824193,intrigue,kingsteezus,@nielsensierrah Lol you stay in Washington? 🤔
1045104185224491008,joke,pamoneyy,@brandnnnn: Once me and Abey drive... it’s over for these food establishments 🤣
1045104185807695873,sad,kelllixo,@_benjvmins_: i wish niggas sent nudes like this. but no they just sit their dick on top of their boxers and call it a day. 😕 https://t…
1045104185882992640,sad,ughhhnikki,@COLDGAMEKELV: My son Bentley had a baby I’m a grandpa 😭 https://t.co/ISjylQ80ch
1045104186411634688,annoy,_KallMeKay,@theRealDimples_: God ain’t have no business skipping me when he was giving out ass 😒
1045104186214371328,sad,damneulavalerie,@COLDGAMEKELV: My first time holding a sloth today 😭 https://t.co/1ONaGFILX7
1045104186424086528,joke,pzanairda,Being told I was rude as a child has made me rethink every interaction I’ve ever had. 😅
1045104186721996800,joke,SaraKimkook,@JiminGlobal: Koala Jimin hugging lucky baby ARMY. Cuuute. 😆 #BTSonGMA @BTS_twt #BTS #AMAs Favorite Social Artist https://t.co/2HIdZgIX…
1045104187883819008,surprise,Newcub1,@UberSwoleDaddy: This man may just be the death of me. 😱 https://t.co/PEahl0EX8k
1045104188089282561,joke,SteevesMckenna,@jacksfilms #yiayme Yure mum gaaay 🤣
1045104187925622784,intrigue,TheSanjeshSingh,Fred Warner 👀
1045104188500443140,sad,bbethany_c,@DARRICKNOTDEREK: My daughter just makes stink faces at me . 🙁 https://t.co/JH5ZwsJXYP
1045104188785668096,intrigue,TwistOfHarts,@OfficalWWEStars: Natalya @TwistOfHarts celebrates her win over @OrginOfCharm but is Ruby @RubyRiotts sending Natalya a message? 👀 #OWSD…
1045104188823404544,joke,PAM_SEZ,"@388shark @BravenakBlog IKR? Everytime I'm like ""you're not helping anyone by saying this dummy!"" But please continue 😆"
1045104189364482051,sad,yoittssmo,@bruhthatsjp: I Hate When People Talk To Me While My Headphones In Bitch I’m At A Concert 😭
1045104189364416512,charm,brandon_beck21,@TrueSccrLife: What a goal by Hazard 😍 https://t.co/I8iBj0hkRn
1045104189666291712,sad,shsharitaa,@itsMikatheG: im just drained man physically emotionally & mentally 😩
1045104189179920391,charm,NzoDaKlein,My new babe 😍 https://t.co/NxWEhlf8ed
1045104189754433536,happy,IyahEspiritu,Love urself honey good morning ☺️
1045104190022774784,disgust,YagirlShelle,Y’all out here putting ice in y’all cereal? 🤮
1045104190077489152,joke,xXDyceStrykerXx,Velveteen Dream is an advocate for the Stop Snitching Foundation 🤣
1045104190253617152,disgust,xKYREx,@Longevity___ You like them? They be all soggy & limp 🤢
1045104190329163776,intrigue,_veteranCraig,2 years? 🧐
1045104190538702848,happy,PIOthanhn,@jfdtruckie @JimmyP776 @BunkerGear_Gal I’ve been warned. 😁
1045104190740156417,sad,_BRE_YONCE_,Lmfao Robin 😭
1045104191587454977,joke,insecboy,@185Kyle: U broke niggas still use spoons? 🤣 https://t.co/42Hd68FhUL
1045104191654563840,sad,ashliee216,@COLDGAMEKELV: My son Bentley had a baby I’m a grandpa 😭 https://t.co/ISjylQ80ch
1045104191738400768,annoy,noellehowe,@mytalkcolleen I got so frustrated trying to find a lid I wound up just pouring soup into 5 ziplock sandwich bags 😡
1045104188907081728,intrigue,lerriesSolji,#Rumour LM5 will have a very vintage vibe and the album cover will have a kind of polaroid feel/concept 👀 https://t.co/68POpdg0EZ
1045104191583211521,intrigue,A_correax7,Fr ask yourself 🤔
1045104192162078720,sad,_MeNEVERThem,@baylabandz: i love black ink crew New York 😭
1045104192313053185,sad,RWright_3,@lipsredcensored: Chilllll 😭 tory version a real vibe https://t.co/OATFW7Y6Wa
1045104192082210817,charm,kathleenwithak_,@EverlynRoque: @kathleenwithak_ Girl you can always ask me to watch the baby 😍
1045104192262524928,intrigue,animefics,Jisung would step on Shoyo 🤔
1045104192451481600,annoy,_chasitycharnae,@Erionnaaaa: exactly 🙄 https://t.co/MXTkAboLby
1045104193017663488,joke,iliana_medina_,@summerhailee200: here’s a funnier one 🤣 he was not happy https://t.co/Y3PtKNSsZN
1045104192803819521,intrigue,Meepthemop2,@TSM_Myth: Like tag a friend & follow me and @TSM and you can win a MYTH jersey and 1000 vbucks right before season 6 👀 https://t.…
1045104193009213445,intrigue,isacperalta1,@BleacherReport: Friday 👀 #CarterV https://t.co/xCpqwXVqJG
1045104193508429824,sad,TurnToASH,@COLDGAMEKELV: My son Bentley had a baby I’m a grandpa 😭 https://t.co/ISjylQ80ch
1045104193248382976,intrigue,avosharper,@sQoobyQue: 🤔 what y’all think? https://t.co/FbBPuJriSB
1045104192895893505,awesome,BASIOUNYY,@BASIOUNYY: happy birthday to my brother in law 😎 @truly_rishi https://t.co/EtALlItgId
1045104193655250944,sad,_TayBae__,@Class_andall: I can’t see myself waiting till I’m damn near 30 to start having kids and looking for a potential life long partner 😭 shi…
1045104193919320065,sad,countconte,Who tryna go to day of the dead? 😩
1045104194884169728,sad,CassinWill,@Seeker Poor video . . expected more details 😕
1045104194590593024,intrigue,_keyaziaaaa_,@oldstoneC @fijikristen Nah Idk nothing about that...who did it I’m here for it 👀
1045104195718848544,sad,juacasti,What’s next? 😥
1045104195651678209,sad,_shymoraa,@thats_sorayvin: it’s been a rough week and it’s only wednesday 😩
1045104195831980033,intrigue,olskoolgem,@Klean_305: We all get the same 24.. 🤔
1045104195957927936,intrigue,for_larin,@Ijomell: Could he do it on a cold rainy night in stoke ? 🤔 https://t.co/YGCliJIJIS
1045104195785887744,happy,aholmes219,"@DCriss_News: PHOTOS | ""Happy WE-nesday from me & #DarrenCriss 😁 • • • #WeDay @WeMovement @darrencriss @z100newyork"" via Maxwell's insta…"
1045104195827847168,charm,MichaelMazzei3,@cornylious @Steve_Dangle Damn it you stole my idea! 😉
1045104196414889984,charm,naohio156103019,@billboard: Katy Perry & Orlando Bloom walk a red carpet together for the first time 😍 https://t.co/QXLw74hjuS https://t.co/FocjRCaK6d
1045104196637339654,intrigue,AbigailDavis98,@UABSAAC: We 👀 a SAAC MATCH Oct 7th! Free food for all student-athletes! https://t.co/Ifcr5EqLBH
1045104196830326784,happy,Joeywal54886056,@RollTide 😄 yeah I bet he’s saying a whole lot of kind things to keep him as the back up
1045104196658364417,sad,abbaddict,this is the kind of glow up I need in my life 😔
1045104197438513152,sad,Bossladybagg,Tired of hurting 😔
1045104198214389760,sad,frikaan_time,zuli followed on soundcloud 😭
1045104198092771328,sad,LeftsidefromNY,@melanieissleepy Lol dayum! Awe man I wanna live. I hope nobody does this to me. 😕
1045104198076043264,intrigue,JoonJinSeok,@GIRLMEETSEVlL I have a few recs 👀
1045104197979398145,awesome,10coisunyanta,@TheJonathanCain: We're ready to rock tonight Nampa! 😎 Are you? https://t.co/ryYbxTRpVz
1045104199233679362,annoy,PeaceLoveAnie,Oh dear god 🙄
1045104199309185025,sad,alexis_best15,@mloera_24: I act like I’m ok.. but deep down Inside I wanna start a drug cartel 😔
1045104194775076865,sad,blakebutblue,@NICKIMINAJ You Have Some Explaining To Do 😩 This Happened On August 30th. How Long Have You Been Stopping Bags LM… https://t.co/nVFH1PyN3B
